,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"N,N-dimethylmethanamine",6.739583333333333,-3.15625,6.739583333333333,0.4375,0.3844627806876072,59.112000000000016,50.03999999999999,59.073499287999994,26.0,0.0,0.03938167947554445,-0.31243196593173367,0.31243196593173367,0.03938167947554445,1.5,2.0,2.0,5.022717526222755,137.48529804927279,11.077350269189626,10.947213595499958,1.9472135954999579,5.366025403784438,5.170820393249937,0.6708203932499369,0.33541019662496846,0.33541019662496846,0.0,0.0,0.0,0.0,-0.04,161.50688681013511,0.24255836064473552,1.297837837837838,1128.9599999999998,39.87370342833647,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.927480700846736,12.33682700553198,0.0,12.33682700553198,0.0,0.0,4.899909730850478,0.0,0.0,20.927480700846736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.827390431697218,0.0,0.0,12.33682700553198,0.0,0.0,0.0,0.0,3.24,25.827390431697218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33682700553198,60.65625000000001,0.0,-0.4375,0.0,0.0,0.0,0.0,0.0,-9.46875,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.17779999999999996,19.610999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hexanamide,11.340715702947845,-3.9629629629629646,11.340715702947845,0.8206150793650795,0.546650332315748,115.17599999999993,102.07199999999999,115.099714036,48.0,0.0,0.21691256031635586,-0.36967998303516486,0.36967998303516486,0.21691256031635586,1.625,2.5,3.125,6.068789394324594,409.3747726051212,17.654700538379252,16.85546188596382,3.855461885963821,8.854059275497024,8.072158133981826,1.6777309429819105,0.8051525644084829,0.8051525644084829,0.2944327357454776,0.2944327357454776,0.11596636787273881,0.11596636787273881,-0.53,8334.189848538552,0.824892319818804,4.624559505409582,5.469999999999999,68.44610416352735,5.719716975726273,0.0,2.8236841566564013,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,19.597741919954437,6.372924901329379,21.451269019201796,0.0,22.696565458600638,5.907179729351506,0.0,0.0,5.719716975726273,32.3435917226132,0.0,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,5.907179729351506,4.794537184071822,0.0,47.42193584048565,0.0,2.8236841566564013,0.0,0.0,43.09,43.970488427690974,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.902028274528817,92.71320223922903,0.0,11.340715702947845,0.0,-0.8206150793650795,-2.0993362622826908,0.0,-15.582968631897208,-3.634331301965231,0.0,0.8333333333333334,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.052,33.33639999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isobutyl nitrate,10.008161848072563,-3.8125,10.008161848072563,1.6797916666666675,0.4084657731288383,119.11999999999995,110.04799999999999,119.058243148,48.0,0.0,0.2940046545305565,-0.31363789756419075,0.31363789756419075,0.2940046545305565,1.75,2.375,2.75,5.738798922267346,292.3432770214439,14.284457050376172,12.671958466891548,3.6719584668915473,7.1665022194363885,6.001846702737097,1.5018467027370976,0.7919559632834724,0.7919559632834724,0.2222412183247226,0.2222412183247226,0.08291134608376036,0.08291134608376036,-0.8,1292.9180568857976,1.1979224376731303,3.2339506172839507,5.200000000000001,60.19937132401438,4.8375885837366335,0.0,0.0,0.0,5.086619042932543,0.0,0.0,0.0,0.0,10.114318268765572,13.703784234591359,5.893957685363079,9.59530989319154,9.300502355256729,22.261034632201152,0.0,0.0,0.0,5.893957685363079,13.703784234591359,6.558985242916289,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,11.645604285848831,4.8375885837366335,16.008275954128653,26.040611240123337,0.0,0.0,0.0,0.0,52.370000000000005,31.24334620580327,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8375885837366335,12.33682700553198,62.632009637188204,0.0,13.41205073696145,8.328370181405894,0.0,-3.777708333333334,0.0,0.0,-11.094722222222222,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.8507,27.78439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1-(2-hydroxyethylamino)-9,10-anthraquinone",13.354805917737462,-3.561601303329974,13.354805917737462,0.35907738095238084,0.7599163016924309,267.28399999999976,254.17999999999995,267.0895432760003,100.0,0.0,0.21012874991146754,-0.39454600004547397,0.39454600004547397,0.21012874991146754,0.95,1.5,2.15,2.4826872778676328,1243.61435193751,25.367360819030935,22.671958466891546,9.671958466891548,15.03950466493756,11.665047917159574,5.309586031195753,3.7075239585797872,3.7075239585797872,2.664302033547594,2.664302033547594,1.8533874117753868,1.8533874117753868,-2.46,8405494.522597827,4.5317453966164845,4.903764401528436,1.8154523577908586,134.0189181580569,10.418621544395588,0.0,12.97833197105808,1.4311996572326342,0.0,0.0,9.589074368143644,0.0,0.0,0.0,36.25451224597977,6.042418707663295,28.874600434090496,27.2007808524857,31.18806875545147,17.25387616741344,1.4311996572326342,0.0,0.0,0.0,18.36565828052061,64.55073692043105,0.0,0.0,5.309813353288376,5.687386274683562,0.0,0.0,31.16234266830196,0.0,0.0,46.921224452804076,42.29693095364306,1.4118420783282006,0.0,0.0,66.4,94.86045801507673,9.589074368143644,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,17.921385853433257,101.29017806431317,0.0,26.539908549067768,3.3411168453326643,-4.574173608486604,-2.6212351715377507,-6.579798967024573,0.0,-7.062662378331345,0.0,0.125,20.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,3.0,1.8661999999999996,75.32450000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-(nitrooxy)ethan-1-ol,9.637413548752834,-3.307291666666666,9.637413548752834,1.5031250000000007,0.377713144368544,107.06499999999997,102.02499999999999,107.02185764000001,42.0,0.0,0.29408002573720016,-0.3943683224388335,0.3943683224388335,0.29408002573720016,2.0,2.7142857142857144,3.142857142857143,4.4789575335260645,182.2870333297116,9.991563831562722,8.08020675735541,3.0802067573554104,5.2271623912162095,3.614219138432892,1.2059708479690292,0.5190180358994382,0.5190180358994382,0.16184581237542353,0.16184581237542353,0.055901699437494755,0.055901699437494755,-0.8400000000000001,208.13955340820075,1.5888858577717155,3.3537984496124036,5.16,46.73050910487314,9.946396774843846,6.558985242916289,0.0,1.4311996572326342,5.086619042932543,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,12.042019467597168,20.516050042457266,0.0,1.4311996572326342,0.0,0.0,0.0,13.117970485832577,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,24.744597377104967,4.8375885837366335,10.114318268765572,5.483034224680881,0.0,0.0,0.0,0.0,72.60000000000001,18.20458952876512,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.946396774843846,6.914233881913515,32.618853458049884,0.0,12.966302437641723,11.416510770975055,0.0,0.0,0.0,0.0,-6.501666666666666,0.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,-0.8130000000000002,20.032199999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
octan-2-one,11.681716860355252,-4.2477083333333345,11.681716860355252,2.361926020408162,0.5198882841773269,128.21499999999992,112.08699999999997,128.120115132,54.0,0.0,0.12933995027687056,-0.30003102349470656,0.30003102349470656,0.12933995027687056,1.2222222222222223,2.0,2.6666666666666665,6.4494859704420655,521.2332548049453,21.077350269189626,20.408248290463863,4.408248290463863,10.404700538379252,9.954124145231932,1.9541241452319316,0.9541241452319316,0.9541241452319316,0.3635310363079829,0.3635310363079829,0.15051551815399145,0.15051551815399145,-0.33,36959.17632365376,0.9103602984209902,5.8003780964797915,7.670000000000001,79.93489593133454,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.970666821283817,13.224817018625059,28.305061800052894,0.0,26.726674082795338,5.783244946364939,0.0,0.0,0.0,45.56840874123825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,67.5005456399618,0.0,0.0,0.0,0.0,17.07,51.35165368760319,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,116.29899293745272,0.0,11.681716860355252,0.0,0.0,-2.361926020408162,0.0,-20.74712667705972,-7.454990433673472,0.0,0.875,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.5458000000000007,39.440000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1-methylpiperazine,7.49375,-3.435416666666667,7.49375,0.47416666666666707,0.4421447248956267,100.16499999999994,88.06899999999999,100.10004838399999,42.0,0.0,0.12229880261839317,-0.3141870625425331,0.3141870625425331,0.12229880261839317,1.5714285714285714,2.2857142857142856,2.857142857142857,3.6008909903476303,342.806257371857,15.654700538379252,15.394427190999917,3.3944271909999157,8.02072594216369,7.565247584249853,1.6180339887498947,0.8944271909999159,0.8944271909999159,0.43541019662496844,0.43541019662496844,0.20590169943749473,0.20590169943749473,-0.08,4074.507852465011,0.6774967929950966,2.28455463728191,1.4502520151005,61.42058681995029,10.209723084138854,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.975826900282246,41.06578285513622,0.0,16.49018619620062,0.0,0.0,10.209723084138854,0.0,0.0,32.96326563754602,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,37.8631753683965,0.0,0.0,15.078344117872419,0.0,1.4118420783282006,0.0,0.0,15.27,43.172988721684874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49018619620062,88.2575,0.0,-0.47416666666666707,-0.5116666666666667,0.0,0.0,0.0,0.0,-17.02166666666667,0.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,-0.4785999999999999,30.366699999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethanamine,6.6875,-2.947916666666666,6.6875,0.45833333333333304,0.40623709538988323,45.085000000000015,38.028999999999996,45.057849223999995,20.0,0.0,0.11836757895109819,-0.3307484184390755,0.3307484184390755,0.11836757895109819,2.6666666666666665,3.6666666666666665,3.6666666666666665,4.403817966606919,113.26473935839903,8.577350269189626,8.447213595499958,1.4472135954999579,4.1933756729740645,3.868033988749895,0.47360679774997894,0.11180339887498948,0.11180339887498948,0.0,0.0,0.0,0.0,-0.04,69.54184355220156,0.141640625,1.96,1.9600000000000033,30.39499060489024,5.719716975726273,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,6.496859684315945,6.853792780851101,0.0,9.677476937507503,0.0,0.0,0.0,5.719716975726273,6.851892117295679,6.496859684315945,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,6.496859684315945,0.0,0.0,13.705684898146778,0.0,2.8236841566564013,0.0,0.0,26.02,19.0684687773379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.677476937507503,45.80208333333333,0.0,0.0,0.0,-0.45833333333333304,0.0,0.0,0.0,-5.843749999999999,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,-0.03499999999999981,14.728400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cyclohepta-1,3,5-triene",7.361574074074074,-2.5800925925925924,7.361574074074074,0.6980324074074071,0.4287335401085513,92.14099999999995,84.07699999999998,92.062600256,36.0,0.0,0.06225722864010171,-0.08073940768344977,0.08073940768344977,0.06225722864010171,1.1428571428571428,1.7142857142857142,2.2857142857142856,3.6139221021637056,363.2132475509799,11.964101615137753,11.5,3.5,6.7081185509940475,5.75,1.75,0.875,0.875,0.4375,0.4375,0.21875,0.21875,-0.78,1448.9126558328028,0.8381701650376541,2.402783469980666,1.3989476949163056,55.09402746546973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3124304762134,6.372924901329379,2.7415171123404405,8.224551337021321,10.96606844936176,0.0,0.0,0.0,0.0,6.372924901329379,0.0,36.3124304762134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.338993350691137,36.3124304762134,0.0,0.0,0.0,0.0,42.68535537754278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,58.44560185185185,0.0,0.0,0.0,0.0,0.0,-4.615509259259257,-2.5800925925925924,0.0,0.0,0.14285714285714285,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0587,32.036999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"9,10-dihydroanthracene",8.380092592592593,-2.7331018518518517,8.380092592592593,0.6471938775510198,0.49815953665691404,180.25000000000009,168.15399999999997,180.093900384,68.0,0.0,0.06258261037373034,-0.061962289745784764,0.06258261037373034,0.061962289745784764,0.5714285714285714,0.8571428571428571,1.1428571428571428,2.6443209649414126,821.8583473262712,19.92820323027551,19.0,7.0,11.77350269189626,10.0,4.0,2.75,2.75,1.875,1.875,1.25,1.25,-1.5599999999999996,319375.5738772283,2.328892957765821,2.9844564014384147,1.1502316224251816,101.07219640283867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33934966130636,34.99965576944674,5.483034224680881,10.96606844936176,16.44910267404264,0.0,0.0,0.0,0.0,12.745849802658759,0.0,70.59315562809434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658759,0.0,38.702908640830636,48.33934966130636,0.0,0.0,0.0,0.0,83.33900543075309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,96.58961850172166,0.0,0.0,0.0,-2.58877551020408,0.0,-6.0346392878138895,-5.4662037037037035,0.0,0.0,0.14285714285714285,14.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1816000000000013,58.49600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,1-dichloroethane",6.551697530864198,-2.6149691358024687,6.551697530864198,2.3680555555555554,0.40598289011150185,98.95999999999998,94.928,97.969005488,26.0,0.0,0.10458917262570656,-0.10570628923282722,0.10570628923282722,0.10458917262570656,1.75,2.0,2.0,4.020391543176799,67.01955000865388,7.0,5.755928946018455,3.267786838055363,3.25,2.6279644730092273,1.3838934190276817,0.260410807933185,1.2098038523709838,0.0,0.0,0.0,0.0,0.58,21.30605883387173,1.021628782868401,1.8593296089385476,19.145992865636153,41.33060759666077,0.0,4.8123213294517395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,5.483034224680881,23.20187978046503,0.0,0.0,0.0,11.664213446747418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,4.8123213294517395,0.0,0.0,12.334926341976558,0.0,0.0,0.0,0.0,0.0,11.664213446747418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68491400514591,25.94753086419753,9.757716049382715,-2.3680555555555554,0.0,0.0,0.0,0.0,0.0,-2.6149691358024687,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.81,21.167999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
