test_true_0,test_true_1,test_true_2,test_true_3,test_true_4,test_true_5,test_true_6,test_true_7,test_true_8,test_true_9,test_true_10,test_true_11,test_true_12,test_true_13,test_true_14,test_true_15,test_true_16,test_true_17,test_true_18,test_true_19,test_true_20,test_true_21,test_true_22,test_true_23,test_true_24,test_true_25,test_true_26,test_true_27,test_true_28,test_true_29
4.1,3.2,2.35,1.13,3.15,1.87,2.58,-0.15,1.87,2.15,0.92,2.98,2.0,2.37,2.55,2.57,3.4,0.78,0.9,2.86,3.37,0.51,1.7,1.9,0.75,3.3,1.1,3.2,2.3,2.64
1.3,1.01,1.52,0.91,3.1,4.3,2.12,2.89,0.28,1.78,0.8,2.81,0.96,1.2,2.26,-0.01,1.35,3.19,2.6,1.99,3.78,3.8,1.89,-1.04,3.49,3.5,2.98,-0.5,2.4,2.96
3.4,1.48,3.16,1.3,3.23,0.16,1.49,2.8,2.99,3.96,3.05,3.9,-0.27,-0.8,3.14,1.7,0.33,3.64,2.8,3.24,2.0,-0.22,-0.54,3.43,2.98,2.4,4.43,3.61,2.75,2.86
3.28,2.81,3.1,0.68,2.83,2.93,2.71,2.93,1.0,2.66,2.0,3.7,3.58,2.26,2.56,1.0,3.8,3.3,0.52,-0.42,2.21,2.35,3.8,3.6,3.31,1.71,4.01,2.74,2.2,1.56
-0.94,3.47,2.39,0.53,1.91,1.75,3.99,2.05,-0.04,3.16,1.93,2.2,0.87,2.0,2.25,3.72,3.32,0.7,1.38,3.39,2.16,3.37,3.21,2.86,2.48,3.07,0.2,2.62,2.74,4.0
2.8,3.04,4.0,0.77,1.51,0.21,1.85,1.5,1.6,2.68,2.5,3.3,2.3,-0.4,4.2,3.48,3.18,1.6,1.32,3.27,2.6,1.9,1.72,3.13,3.65,1.19,3.7,0.69,2.96,0.34
2.35,2.07,1.76,3.21,3.2,0.23,3.22,2.37,2.54,3.52,2.92,4.2,3.96,3.96,0.83,2.75,0.67,1.65,2.9,1.64,2.08,2.6,3.3,-0.2,2.7,2.92,0.9,0.93,1.5,1.03
3.57,2.48,3.3,2.03,-0.2,3.13,3.4,3.08,0.7,3.5,2.8,2.88,0.4,-0.03,3.3,0.5,1.56,2.83,1.4,3.18,1.2,2.3,-1.34,-0.54,4.3,3.46,4.0,0.75,3.1,2.51
3.7,2.7,-0.66,1.2,1.5,2.84,0.7,1.98,3.65,4.0,2.03,1.73,3.2,4.4,1.16,0.97,3.03,2.35,0.52,3.31,3.1,0.4,2.6,2.7,0.85,3.6,2.26,0.23,2.52,0.1
3.21,2.04,3.15,1.6,4.2,1.92,1.05,3.45,-0.62,0.06,3.32,3.2,1.99,3.09,3.1,3.51,-0.98,2.81,2.84,2.44,3.0,2.42,0.4,3.6,2.87,-0.41,1.9,0.69,-0.49,2.51
3.61,2.39,3.8,1.49,1.02,3.05,4.0,3.22,1.88,1.61,3.0,1.4,3.2,1.92,-0.49,3.47,1.86,2.2,2.59,2.95,2.3,0.64,0.16,2.47,2.7,-1.02,2.93,3.73,0.76,0.13
2.2,0.4,1.73,1.19,1.68,2.04,1.74,1.7,1.33,1.3,2.79,3.3,2.59,2.45,3.88,-1.08,1.46,1.24,1.91,3.04,2.38,2.36,2.65,2.93,2.42,0.24,-0.03,3.47,2.35,1.62
2.8,1.7,3.19,1.53,1.06,3.5,1.8,1.33,1.45,3.71,2.83,0.91,3.7,3.7,3.5,3.8,3.63,2.12,2.89,2.92,4.31,-0.29,2.21,3.86,0.23,2.26,-0.71,0.8,1.1,-1.48
1.5,2.38,1.3,0.99,0.49,2.32,1.9,0.36,0.46,2.64,0.99,1.2,2.26,1.72,3.9,0.92,3.56,0.6,4.07,3.7,2.12,2.83,2.98,1.47,1.84,2.23,0.39,3.66,2.63,2.9
3.68,2.17,1.5,-0.01,2.4,2.87,2.33,3.01,0.33,1.34,3.9,2.2,3.47,-0.27,2.6,3.0,1.71,1.71,3.8,1.72,1.0,-0.2,1.49,0.22,2.11,2.74,3.6,2.9,0.9,1.0
0.75,3.78,2.15,3.08,3.57,4.07,0.45,1.0,1.33,2.9,3.21,3.31,2.9,1.3,4.36,2.4,0.9,1.39,1.99,1.6,1.56,2.3,3.26,1.5,1.3,4.27,2.8,-0.21,3.22,1.3
2.16,1.11,3.36,1.4,-0.09,1.0,2.39,1.85,2.3,1.11,2.9,2.53,1.5,1.11,3.6,2.1,3.76,3.08,1.5,3.35,0.79,3.0,2.7,2.62,2.3,1.77,2.14,1.69,-1.1,4.3
3.52,1.2,3.5,2.63,-1.2,2.75,2.4,1.67,2.73,1.64,2.42,3.9,0.97,3.83,1.66,-0.84,1.78,2.58,1.8,2.84,2.4,3.4,3.6,3.53,2.14,2.46,0.36,2.47,2.77,1.6
2.7,2.9,0.98,1.0,2.9,2.98,3.18,2.28,3.5,0.85,2.61,3.2,3.1,2.8,0.72,3.77,2.85,2.76,2.5,2.8,1.38,2.4,2.4,3.42,0.76,-0.94,1.4,4.0,1.38,1.1
1.55,3.2,2.0,3.95,0.5,3.57,3.2,1.82,2.14,1.07,3.14,0.02,1.6,4.23,3.44,4.2,3.67,3.4,3.4,3.8,2.15,1.3,1.88,2.43,-0.01,1.6,2.41,3.6,-0.7,2.31
4.12,1.22,2.77,-0.41,1.75,3.6,1.5,2.49,2.4,1.3,0.83,-1.18,3.99,3.13,0.97,1.18,0.6,2.51,3.16,-0.34,2.82,-0.05,0.66,3.08,2.75,3.5,3.27,3.28,3.05,1.1
3.45,3.27,3.26,0.89,2.14,1.78,2.6,2.67,1.91,1.01,1.55,3.8,1.27,2.64,0.06,-1.28,2.2,2.86,1.21,-0.58,1.38,1.17,3.19,2.64,1.38,4.16,3.76,0.6,2.09,2.3
1.66,3.41,3.3,2.6,2.86,0.4,2.45,3.37,3.4,3.63,1.96,0.54,3.0,2.3,2.0,3.7,3.5,2.4,2.87,3.28,2.45,2.49,2.41,0.12,2.46,1.82,3.0,1.3,2.92,2.02
3.34,-0.51,1.95,-0.14,3.37,2.75,0.93,2.6,4.21,3.45,3.62,-1.28,1.6,1.03,3.42,3.1,1.3,3.6,3.07,4.42,1.51,0.9,3.49,2.34,3.12,2.4,4.0,0.36,3.69,0.72
3.6,3.37,3.8,2.39,3.2,1.01,3.86,3.4,3.35,1.99,0.6,2.12,2.2,3.1,2.21,1.16,1.91,3.8,2.82,3.25,2.4,2.64,3.2,0.91,3.42,3.14,2.48,2.8,2.1,1.35
2.55,3.0,1.12,0.74,3.8,3.1,4.13,3.25,2.01,2.5,3.09,-1.48,2.7,1.78,2.5,0.6,1.49,3.1,1.68,1.6,3.1,1.78,1.6,3.39,3.7,1.78,2.4,1.06,3.68,3.25
3.2,3.62,2.86,2.9,2.0,2.9,1.4,3.7,4.3,2.76,2.0,2.88,2.4,2.78,2.68,1.54,1.38,2.4,2.27,-0.65,1.0,3.21,4.23,3.53,0.58,2.41,2.36,1.99,2.7,2.17
1.93,3.3,3.14,3.0,2.16,1.91,2.9,1.9,2.36,0.9,3.25,2.67,1.7,2.2,3.29,3.38,2.11,2.7,2.61,0.79,1.62,3.13,3.3,2.1,3.1,1.15,2.6,2.38,1.42,3.81
3.37,4.0,-0.06,0.56,0.38,2.66,2.75,2.65,2.63,3.08,1.93,3.2,3.1,2.61,-0.03,2.02,3.3,4.2,2.9,1.27,2.32,1.69,3.41,2.9,1.3,2.06,1.47,4.5,1.91,0.52
3.29,2.58,1.64,3.1,3.35,1.91,2.68,2.75,-0.03,3.21,3.8,1.8,0.62,2.9,3.03,0.1,1.58,2.7,3.94,3.4,3.8,1.24,2.34,2.8,3.6,2.12,1.52,2.93,1.0,3.5
2.44,3.37,3.5,3.2,2.7,3.2,3.05,2.36,1.58,1.89,2.83,4.5,0.29,2.1,1.47,1.72,-1.02,4.19,4.1,0.87,1.7,1.6,1.0,0.76,0.07,-0.62,1.6,2.66,-0.95,2.19
4.21,1.4,2.03,2.5,3.9,2.69,1.56,2.79,3.0,3.0,2.7,1.6,0.4,3.26,1.9,1.77,-0.12,2.3,3.86,0.05,1.1,3.72,0.14,1.1,3.64,4.03,1.71,2.0,1.78,1.41
2.8,0.8,1.37,2.94,1.52,3.54,0.55,2.9,0.25,2.0,3.7,3.2,1.38,0.64,1.38,2.16,-0.04,2.1,3.52,2.64,1.66,1.79,3.3,3.29,3.37,3.3,-0.48,-0.2,2.68,2.71
2.0,2.97,3.46,2.92,3.36,3.36,3.93,1.2,2.9,3.8,-1.08,3.89,4.4,2.4,-1.08,2.34,2.88,0.78,1.73,3.35,2.74,2.76,2.76,3.94,2.78,2.31,1.4,2.23,2.42,3.6
0.61,3.83,-0.5,1.3,4.1,3.89,2.98,1.05,0.5,1.66,2.01,3.14,1.85,3.2,1.9,1.6,0.36,-1.42,3.2,0.9,2.9,2.17,1.97,0.44,0.61,2.3,3.75,2.74,1.48,2.8
3.8,1.24,2.49,0.0,3.09,2.77,0.78,0.63,3.9,3.0,2.85,0.69,3.4,2.5,2.23,3.4,1.99,0.22,2.17,1.0,3.04,1.5,0.76,0.23,1.2,3.48,1.63,1.29,-0.2,1.9
3.02,2.7,1.3,2.04,3.6,0.2,0.6,2.3,2.8,2.91,3.1,0.91,3.89,0.5,3.07,2.55,1.16,1.3,3.21,1.6,0.18,3.12,1.92,2.74,2.93,1.67,2.1,3.45,2.94,2.7
0.01,1.37,3.15,1.77,1.3,1.2,3.1,3.83,4.2,3.35,3.24,2.29,1.78,2.72,3.0,2.91,3.46,0.4,2.17,1.0,3.7,2.15,2.31,3.5,2.09,3.26,2.09,1.9,1.13,1.65
2.46,1.13,1.74,-0.95,1.1,0.31,1.59,2.3,0.8,1.98,1.1,3.5,4.3,2.9,3.17,1.67,3.42,1.64,2.8,2.03,4.2,2.23,1.69,4.13,2.94,0.79,3.8,2.08,3.02,2.45
1.3,1.41,0.82,-0.59,3.41,1.99,1.31,3.4,3.56,-0.18,0.49,3.29,3.1,3.6,3.8,2.0,2.15,2.06,2.32,0.59,3.1,2.67,3.36,2.13,0.25,3.1,0.03,1.98,0.75,3.6
0.91,2.93,0.78,0.93,2.5,1.91,3.0,3.28,2.4,1.98,2.15,1.9,2.74,1.71,2.63,2.3,2.17,1.49,1.09,2.69,3.75,2.66,3.93,2.83,2.6,3.2,3.2,1.1,2.17,-0.57
2.23,3.8,0.33,2.03,2.65,3.78,4.26,1.2,2.1,3.47,1.59,1.5,2.98,2.9,2.05,4.3,0.49,1.0,-0.09,2.78,1.67,1.33,1.91,2.6,2.4,1.97,2.26,1.99,0.4,1.41
1.86,2.62,-0.25,3.91,2.23,2.9,1.27,2.74,0.68,2.4,2.2,2.34,2.88,2.5,3.11,2.55,3.38,2.11,2.05,1.09,1.5,-1.3,3.19,1.5,2.49,0.44,3.19,1.6,2.98,-0.49
1.97,2.58,3.67,2.83,2.79,-1.41,2.1,2.1,3.3,0.55,2.8,2.13,3.07,1.1,2.9,-0.31,0.11,0.2,1.92,2.55,4.31,1.5,3.08,3.6,-0.27,1.15,2.5,3.2,1.69,2.59
3.04,0.93,3.6,2.8,3.31,3.46,3.1,1.74,3.2,0.11,1.2,2.17,3.12,2.03,2.63,2.38,3.8,-0.6,3.5,2.18,-0.3,2.0,2.2,0.67,2.77,3.9,3.05,1.48,3.61,1.87
3.34,1.6,2.2,3.4,2.5,2.9,3.36,0.89,2.55,0.88,3.29,2.22,1.13,1.22,2.18,2.5,0.6,4.21,4.0,2.2,3.32,2.24,2.4,2.54,0.55,2.16,3.26,3.07,1.78,3.34
3.1,1.72,-1.03,4.13,-0.06,3.0,3.3,2.1,-0.51,0.2,3.38,3.62,0.4,2.26,3.9,3.3,1.78,3.58,2.61,2.67,2.34,3.09,1.12,2.12,0.74,3.1,1.07,1.33,3.32,3.88
2.11,1.6,-0.88,3.4,2.3,2.75,2.52,1.53,0.07,3.83,1.62,1.74,3.5,0.77,1.73,1.0,0.75,2.19,1.1,2.83,1.72,2.2,3.32,4.31,1.89,1.09,2.58,2.0,1.8,2.1
1.12,0.3,2.58,3.6,2.9,3.5,3.98,3.2,2.45,2.93,2.91,0.7,2.1,0.14,3.9,2.83,3.98,2.27,3.42,2.38,2.9,1.25,1.01,-1.42,2.48,1.73,2.7,1.83,2.1,2.84
2.67,3.5,2.5,2.5,1.22,1.19,3.0,2.81,-0.51,3.05,3.1,2.41,2.23,2.09,-0.87,1.98,3.14,1.94,3.0,3.7,-0.01,3.7,3.58,1.33,1.84,-0.42,2.79,3.36,3.23,4.31
-1.17,2.5,0.8,0.52,0.76,2.39,2.07,1.78,1.92,2.11,2.21,3.8,2.43,2.56,3.44,1.05,1.53,1.95,2.8,-0.1,2.0,2.0,4.06,1.0,1.56,3.8,1.58,3.32,1.45,1.85
2.64,3.1,2.44,-0.84,2.63,3.91,1.79,2.44,1.97,1.61,1.35,3.1,2.17,3.1,0.42,1.92,2.35,1.0,1.4,2.3,2.64,1.9,1.2,2.41,3.37,2.7,3.5,3.7,2.49,2.4
-0.21,2.74,1.61,1.04,1.67,3.55,0.92,0.97,2.67,1.6,3.4,1.7,2.8,0.07,1.4,2.25,2.6,2.23,-0.03,3.72,2.1,3.0,2.3,2.1,2.6,2.85,2.18,3.8,2.9,2.31
-0.31,0.82,4.4,2.13,1.45,3.5,1.41,1.41,2.51,0.89,0.6,2.6,2.7,3.21,0.85,1.11,2.39,3.07,1.55,2.71,2.58,0.68,2.74,3.7,1.34,3.45,2.94,1.82,3.56,0.62
3.08,2.03,1.84,1.72,3.9,3.62,1.34,2.23,1.73,0.93,3.16,1.5,3.98,3.01,1.65,1.9,1.3,3.1,1.39,1.4,0.66,2.01,3.8,3.97,3.14,-0.66,1.81,2.92,2.67,2.77
2.91,-1.48,3.21,0.86,3.2,1.9,1.8,1.06,1.61,2.82,-0.7,1.3,3.2,2.59,0.8,2.78,0.78,1.77,-0.45,0.7,1.2,2.97,1.69,3.32,3.05,2.8,0.79,2.9,1.07,3.21
0.69,3.3,2.43,2.32,1.6,4.23,3.22,3.1,1.13,2.38,2.24,1.18,1.6,3.27,1.8,3.66,1.48,3.23,4.2,4.06,1.1,0.11,3.35,1.4,2.1,3.46,2.81,3.97,3.8,2.9
2.24,0.76,4.2,2.38,2.0,2.6,4.3,2.79,0.76,0.91,2.21,1.71,1.5,3.3,1.5,3.4,3.31,0.37,3.8,0.9,3.29,1.3,2.7,3.7,4.06,2.61,2.41,3.07,1.91,3.3
3.38,1.86,3.2,3.33,3.04,2.01,1.0,4.01,4.4,1.88,2.16,2.3,2.67,0.12,3.21,3.01,3.29,2.17,2.46,1.23,3.97,1.6,0.91,1.71,3.3,0.61,1.08,3.8,1.9,2.1
0.85,1.13,1.72,2.55,2.7,0.72,2.72,0.59,1.74,2.5,2.1,1.6,3.93,-0.98,4.2,1.25,2.46,3.3,2.4,3.0,1.3,3.05,1.42,3.58,1.09,2.6,3.23,0.3,2.86,2.3
0.81,0.88,3.31,1.6,3.45,2.26,2.43,2.2,1.75,1.19,-0.34,-0.45,-1.18,3.32,2.7,2.07,-0.2,4.3,3.1,2.31,2.5,0.07,2.29,1.56,4.1,2.83,4.21,3.3,3.4,1.7
2.71,2.01,0.21,0.98,3.9,3.4,3.96,1.91,2.2,2.82,1.09,2.4,3.6,1.13,1.8,3.5,2.4,-0.31,3.6,1.8,3.14,3.08,2.2,3.83,0.44,2.7,-0.14,1.9,1.85,1.15
2.29,2.78,2.14,1.8,1.93,1.5,3.5,2.4,3.0,3.77,2.42,0.22,1.0,-0.81,1.73,2.09,0.86,3.0,3.42,2.3,-0.09,-0.09,-0.2,1.25,4.14,1.89,2.0,1.21,1.17,3.27
2.51,2.96,0.69,1.44,1.4,3.84,2.7,1.74,0.31,3.02,3.8,2.1,2.86,3.23,1.86,2.51,3.15,-0.07,2.2,1.48,2.5,0.8,2.6,2.79,2.77,3.81,1.27,2.18,0.49,3.93
1.95,2.19,3.86,2.35,1.85,2.1,3.7,1.11,2.11,3.4,3.86,3.24,1.4,3.0,3.39,0.72,-0.21,3.2,2.12,3.99,3.07,3.17,-1.33,2.19,3.5,2.39,3.0,1.3,3.56,3.58
0.92,2.81,0.68,0.91,3.9,-0.65,3.99,1.96,2.39,0.62,1.77,3.17,3.5,1.69,0.8,3.3,2.55,1.7,2.54,0.52,2.78,1.99,2.21,-0.25,2.84,0.8,2.74,3.6,1.13,3.6
3.01,1.56,4.14,2.23,1.7,3.6,2.58,2.58,2.87,3.43,2.0,3.41,2.0,2.34,3.0,3.15,1.99,3.61,2.51,3.75,2.18,1.95,1.24,4.1,1.41,1.4,1.64,1.91,1.5,2.9
0.44,0.07,-0.16,2.15,2.11,0.63,1.33,2.32,0.92,2.7,3.53,0.82,3.2,1.2,2.82,1.77,3.6,3.22,1.0,1.92,-0.99,1.75,1.85,3.4,2.99,1.38,2.4,2.5,0.8,2.06
2.26,1.99,0.79,1.52,2.7,3.15,0.3,1.36,0.93,-0.1,-0.16,2.2,2.63,1.39,1.59,2.46,4.3,2.8,3.39,2.6,1.2,1.64,1.34,4.0,3.12,1.7,1.42,1.5,-0.12,3.4
2.9,4.31,2.46,2.11,2.3,2.27,2.93,2.79,2.3,3.7,3.17,2.67,3.17,2.68,1.08,2.75,1.6,1.26,2.62,1.78,1.9,3.1,2.67,0.93,1.81,1.54,3.55,1.98,1.57,0.27
1.9,1.0,0.2,3.77,3.1,1.6,0.6,0.72,0.46,3.46,3.97,2.29,2.7,3.72,3.22,0.61,0.8,2.6,2.3,3.3,2.14,1.5,3.27,0.78,2.7,1.5,-0.25,3.24,2.46,1.16
3.19,2.64,2.04,1.69,3.1,0.77,1.16,2.01,0.05,0.91,2.9,0.2,4.4,2.76,3.9,0.8,2.6,3.9,2.9,2.95,2.6,3.4,3.84,1.5,2.53,2.87,2.1,3.69,1.19,-0.54
0.37,0.22,3.1,3.12,2.34,1.66,3.5,4.05,1.69,3.7,2.94,3.3,-0.22,0.29,0.36,2.61,2.5,1.58,3.8,1.5,2.42,1.85,4.19,0.15,0.97,2.9,3.25,2.86,-0.84,1.2
2.44,1.76,4.3,2.5,4.05,3.32,2.33,4.5,2.71,1.37,1.9,3.5,2.8,2.51,3.52,3.02,2.86,0.88,2.8,2.32,0.51,3.66,3.22,2.06,1.03,2.34,1.65,2.47,0.94,1.73
3.45,2.74,2.6,2.9,2.37,1.3,2.2,2.17,3.6,3.4,3.21,3.17,0.51,3.8,2.34,2.78,1.89,-0.42,2.53,1.56,1.6,3.31,1.97,1.84,2.79,2.61,1.38,3.75,1.1,1.4
1.3,2.09,-0.12,1.8,-0.65,2.8,3.06,3.57,1.52,2.41,0.97,2.15,4.2,2.9,1.4,1.46,-0.16,1.3,2.7,0.5,3.1,1.91,0.85,1.34,2.86,3.27,3.1,1.3,2.6,2.83
1.1,0.79,1.5,3.7,2.28,2.49,2.9,4.3,2.93,1.95,0.7,3.5,1.5,2.19,4.2,2.6,2.7,2.0,3.91,1.77,3.56,3.1,4.13,3.47,2.9,3.47,3.14,0.51,1.81,2.96
2.41,3.67,1.91,2.51,3.08,2.1,0.1,1.3,0.77,2.68,-0.56,2.54,3.31,1.19,1.81,4.49,0.96,2.33,3.2,0.67,2.74,3.0,1.3,2.31,2.5,2.8,2.92,3.42,4.06,-0.94
2.18,2.12,1.25,3.3,1.72,3.7,0.6,2.5,2.14,1.63,0.36,3.02,1.31,0.2,2.0,2.41,4.0,2.22,0.42,1.59,2.49,2.3,2.72,3.9,3.96,0.9,3.3,0.36,0.92,2.33
2.8,1.6,4.42,3.47,3.56,3.34,1.92,1.52,1.79,3.0,2.72,1.54,3.11,3.72,3.87,4.07,1.5,1.44,3.27,1.51,3.2,3.53,3.63,2.64,2.1,1.14,3.0,3.7,1.7,2.71
3.83,0.61,3.62,2.42,0.12,1.21,1.38,3.45,1.97,2.75,2.66,2.0,3.2,3.7,0.31,-0.25,2.56,1.5,3.69,3.56,1.27,1.11,-0.65,1.09,1.9,1.94,3.15,1.91,3.29,-0.21
2.23,4.28,1.58,2.12,4.03,2.18,0.5,1.23,2.68,-0.49,2.62,0.22,1.66,1.21,3.4,3.0,2.16,1.37,3.11,1.35,0.52,1.5,1.7,0.66,2.41,1.84,0.89,2.6,2.69,1.5
3.2,2.26,1.94,2.77,1.3,1.65,2.97,3.17,1.7,4.0,3.6,-1.08,3.26,2.19,0.7,3.0,3.89,2.1,1.92,3.9,1.44,2.3,-0.04,3.46,3.22,0.2,3.9,2.2,2.65,2.42
3.4,2.8,1.22,0.29,3.8,1.37,3.1,2.98,1.79,1.83,1.85,3.3,2.24,1.53,1.99,1.4,3.72,4.3,3.89,2.1,1.59,4.12,3.37,3.29,3.1,1.4,0.8,2.0,1.64,0.93
-0.07,1.65,2.83,3.35,2.93,-0.07,2.8,-0.09,1.6,2.6,2.54,2.1,2.42,3.1,-0.46,2.3,4.3,3.49,2.94,1.68,4.16,2.38,0.3,3.5,3.6,2.1,3.0,0.76,1.21,-0.98
3.4,2.13,3.22,1.8,3.15,1.75,3.97,3.7,3.37,3.3,2.17,3.16,3.17,1.3,2.0,4.13,2.25,0.85,3.86,3.8,2.54,-0.21,2.75,2.8,1.28,1.93,3.1,3.1,3.47,3.8
2.92,1.42,1.6,1.6,0.7,3.3,2.82,1.86,0.87,1.0,1.0,3.41,2.25,1.34,2.83,1.29,3.83,3.6,1.7,2.56,2.13,3.3,3.28,3.1,3.37,2.41,-1.17,2.09,3.53,3.86
1.96,0.97,3.34,3.97,2.8,2.4,1.35,2.5,3.36,1.74,-1.48,1.01,3.71,3.76,1.09,3.69,0.97,2.7,1.75,2.92,1.65,1.12,3.0,3.12,3.6,-0.12,4.5,2.53,2.3,3.27
2.76,1.61,3.2,3.3,2.11,-1.01,3.3,3.23,3.5,2.68,0.29,1.78,2.58,0.98,0.01,1.74,3.83,3.1,1.42,3.1,3.8,0.8,2.1,2.0,3.57,2.33,2.4,3.51,3.2,4.1
2.3,0.68,2.46,0.62,1.71,2.96,1.72,1.99,2.22,2.16,3.11,0.5,1.0,1.38,2.2,2.8,1.0,3.7,2.58,1.1,2.41,1.65,3.2,2.2,1.79,-0.65,3.77,1.95,0.31,2.17
1.23,3.72,3.67,4.36,-0.9,3.0,0.97,3.92,1.52,4.2,0.7,3.2,1.16,3.65,0.56,2.6,2.41,3.1,3.42,-0.6,1.48,1.58,2.7,1.7,3.1,0.95,0.87,2.7,3.97,3.9
0.01,2.38,3.11,2.88,2.4,-0.22,1.39,2.63,1.64,2.61,3.4,3.1,1.64,3.8,0.3,3.57,1.2,1.4,2.14,2.94,2.84,4.0,2.2,0.97,1.68,0.4,3.53,3.1,2.56,2.59
-0.16,-0.28,2.9,3.0,3.62,2.78,-1.08,3.54,2.74,1.3,3.14,3.77,3.6,4.2,2.6,2.8,-0.69,0.0,2.47,2.52,2.57,3.6,-0.49,2.39,2.06,2.05,0.78,3.3,1.77,2.87
1.44,3.18,3.12,1.4,4.21,1.41,2.81,3.03,2.41,2.82,0.81,0.77,2.2,1.5,2.4,2.29,1.4,2.75,0.33,0.35,2.67,-0.97,0.9,4.36,3.0,2.96,3.24,3.04,3.48,3.76
3.02,-0.14,1.66,2.56,-0.34,1.7,3.9,3.7,1.79,0.97,4.01,3.18,1.85,2.5,2.42,2.87,1.34,2.68,2.94,2.13,1.72,1.7,0.56,3.1,-0.49,0.49,2.0,1.7,0.56,2.83
3.73,2.8,0.39,2.39,3.85,2.1,3.62,1.79,2.46,2.52,2.71,2.59,2.05,3.02,-1.29,3.58,0.47,3.04,1.51,1.63,0.2,3.2,2.68,3.4,3.23,2.9,2.24,2.82,1.95,3.6
2.8,3.36,2.9,2.79,1.02,3.3,1.26,3.52,3.36,3.9,0.9,-0.98,2.9,2.2,1.49,4.0,2.86,2.47,2.8,2.94,2.0,1.11,2.66,3.45,0.87,2.2,3.5,2.0,2.5,1.05
3.2,2.42,3.32,-1.01,2.9,2.18,1.7,3.8,3.07,2.1,0.63,2.28,1.99,1.56,3.9,3.0,1.51,2.2,1.3,3.15,1.64,3.22,2.22,3.7,3.4,1.16,2.8,2.5,2.16,2.8
2.41,0.74,3.01,3.32,3.53,2.9,1.91,2.05,3.2,0.75,1.79,2.14,0.76,3.17,-0.69,2.6,3.37,1.28,3.18,0.75,2.93,3.3,2.7,0.45,2.5,1.3,0.02,2.63,2.8,0.21
2.71,2.63,2.19,0.77,1.52,0.68,3.4,1.12,2.8,3.33,3.3,3.14,0.21,1.6,1.74,2.11,2.9,2.54,3.7,2.41,2.54,2.26,1.1,2.39,3.1,1.17,2.24,-0.92,2.85,1.38
3.5,0.8,2.74,3.8,2.71,1.94,3.8,2.08,2.51,1.03,1.29,2.63,-0.15,3.1,3.12,3.95,-0.09,1.12,2.56,-0.97,2.32,2.0,2.83,3.02,1.97,0.97,3.75,2.5,1.15,2.75
1.16,0.67,4.4,1.07,3.78,3.3,3.1,4.4,3.8,1.19,-0.92,3.1,3.2,3.3,2.17,2.53,2.19,3.1,2.41,1.54,2.32,0.16,3.1,1.2,1.74,3.3,1.09,-0.3,1.6,1.6
3.5,2.08,1.1,0.11,3.15,1.78,1.2,3.4,3.7,3.45,3.06,2.98,2.2,2.6,3.4,0.81,4.1,0.68,-0.58,4.25,0.86,1.2,1.03,1.78,1.22,1.66,0.2,3.4,2.63,3.5
2.4,2.37,0.2,0.16,-0.8,2.34,1.6,3.04,-0.25,3.3,2.0,0.86,0.37,3.47,1.67,3.41,0.15,0.79,2.83,1.68,2.39,2.7,0.26,2.2,2.17,0.29,3.2,2.0,1.6,2.75
2.99,2.86,3.2,2.8,1.5,1.55,2.41,3.21,2.77,2.8,3.27,2.94,2.81,2.9,2.9,1.3,2.6,2.97,3.9,1.48,3.44,1.58,1.8,3.8,3.62,2.7,0.72,1.61,1.34,4.15
3.4,-0.05,3.7,3.18,2.19,2.55,-0.4,1.99,2.01,3.2,2.0,1.5,3.5,-0.79,3.2,2.7,2.6,1.8,2.9,-0.09,1.39,2.1,3.5,4.04,3.2,3.8,2.4,2.0,3.19,1.05
2.5,2.1,-0.2,3.57,1.27,1.0,3.56,1.9,2.56,1.7,2.41,0.75,2.61,3.8,3.4,3.28,1.19,2.83,2.51,2.04,2.25,2.0,2.23,-0.88,-0.4,3.41,1.15,3.68,3.58,2.81
3.51,1.13,2.92,1.11,3.15,2.5,0.6,1.9,2.37,3.1,3.41,1.06,2.21,2.57,2.8,2.69,2.08,3.4,2.5,3.17,1.12,3.29,3.2,1.2,2.8,3.2,3.88,3.5,0.2,1.63
2.1,4.33,2.35,2.0,2.47,-0.69,3.4,3.3,1.67,3.56,2.85,1.8,2.34,0.47,2.2,3.5,1.72,1.38,-0.41,3.36,2.8,0.74,3.9,4.28,3.6,2.27,2.69,1.3,2.0,1.5
0.78,2.74,3.18,3.19,2.89,2.81,0.4,-1.08,3.59,2.4,1.61,-0.92,2.6,-0.09,3.4,0.87,1.46,1.91,3.2,3.67,1.81,3.16,1.05,3.2,1.91,2.5,1.72,3.31,2.27,2.92
2.96,-0.1,1.3,3.02,2.77,1.5,0.79,1.49,3.0,2.82,0.15,2.19,-0.91,1.78,1.35,0.73,1.2,3.16,1.2,3.55,2.4,3.14,1.06,2.98,0.76,3.42,3.3,1.87,2.46,-0.2
3.17,1.26,-0.45,1.26,3.3,1.77,2.4,2.98,3.5,2.83,3.8,0.37,2.0,2.3,3.75,3.51,0.16,4.05,2.8,3.93,-0.16,2.01,2.3,2.3,4.13,2.2,2.12,2.5,3.6,2.41
2.81,3.27,1.0,4.39,3.17,1.92,2.5,2.56,1.86,1.1,1.89,2.36,0.75,0.99,1.01,1.87,1.7,2.0,2.63,3.52,2.3,3.08,2.7,2.96,3.39,-0.4,1.2,2.58,3.4,2.27
